ID Transaksi,Tanggal,Bulan,Tahun,Usia Pembeli,Gender,Berat Barang (gr),Berapa Kali Transaksi,Waktu Pengiriman (Hari),Ongkos Kirim
883,30,5,2024,41,L,175,6,12,10000
6031,24,3,2022,33,L,625,12,2,20000
2409,3,4,2022,27,P,551,5,10,20000
7058,13,6,2022,71,L,111,13,10,20000
1063,26,8,2023,59,P,957,18,2,50000
4129,31,9,2023,33,P,453,10,8,20000
1239,30,6,2022,73,L,227,11,3,30000
4022,5,12,2022,43,P,866,19,1,40000
2280,16,9,2023,43,L,749,14,2,30000
4053,4,2,2023,38,P,34,20,11,50000
8343,1,4,2023,43,L,431,5,4,10000
7552,19,10,2023,39,P,858,20,12,20000
1725,11,12,2023,66,P,707,15,8,30000
4820,21,7,2023,72,P,87,13,11,30000
7602,19,6,2023,23,P,51,11,6,50000
7218,6,10,2022,36,L,465,12,12,50000
3295,18,11,2022,63,P,350,12,6,50000
9407,18,3,2023,57,P,928,11,13,20000
3461,11,2,2024,42,L,460,5,3,40000
3591,11,10,2023,35,P,739,10,6,50000
5059,7,3,2024,41,L,71,20,9,30000
7313,26,2,2024,34,L,548,11,3,20000
3131,15,5,2023,61,L,399,20,12,30000
273,23,1,2022,71,P,981,3,5,50000
2182,20,6,2022,53,L,431,19,6,30000
7941,23,11,2024,56,L,220,11,9,50000
7316,20,11,2023,29,L,335,8,1,20000
7603,14,2,2022,38,L,611,20,2,30000
1722,26,1,2023,47,L,861,12,11,30000
7975,19,8,2024,32,P,110,20,5,30000
6355,26,1,2024,60,P,20,17,7,40000
2640,16,5,2024,34,L,43,10,10,40000
4295,25,4,2022,46,L,700,15,3,50000
4270,15,1,2023,23,L,170,4,12,50000
5361,17,3,2024,52,L,887,13,7,50000
8096,11,11,2024,34,P,537,5,12,10000
2059,7,3,2023,35,P,485,18,12,10000
3443,25,6,2022,51,P,789,2,1,10000
5394,3,6,2023,41,L,711,18,3,30000
4287,13,5,2023,38,L,227,15,12,40000
2758,7,9,2024,53,P,167,7,4,40000
3464,10,9,2023,51,P,877,10,3,40000
2183,28,10,2024,32,P,239,1,6,10000
4724,12,6,2022,56,L,215,14,14,10000
6061,23,9,2022,40,P,840,20,3,40000
7834,3,4,2024,39,L,609,11,11,10000
283,5,1,2022,53,L,576,15,11,20000
1946,17,4,2023,57,L,463,8,11,20000
4876,12,4,2022,58,L,747,14,13,40000
8763,17,9,2023,49,P,903,12,9,10000
2471,1,12,2022,35,P,648,9,14,40000
2830,13,6,2023,44,L,201,4,12,30000
8605,11,8,2023,33,L,246,15,4,50000
3248,18,3,2024,75,P,814,6,5,20000
9228,8,6,2024,64,P,890,3,11,40000
5566,17,11,2024,49,L,648,14,3,50000
247,25,6,2024,51,L,535,6,4,30000
111,9,8,2024,57,P,230,5,7,10000
8163,1,2,2024,37,P,391,5,9,50000
9458,15,8,2024,43,L,512,1,14,10000
3874,3,9,2022,42,L,697,16,4,50000
3764,31,8,2023,57,L,401,2,7,10000
1985,13,10,2023,59,L,336,9,11,20000
1620,15,9,2024,71,P,943,17,11,10000
1694,8,8,2023,62,L,675,16,7,20000
1570,26,12,2022,29,L,648,18,1,10000
125,23,4,2024,79,L,37,17,6,50000
4715,18,11,2023,40,P,588,2,9,20000
2343,15,3,2024,41,P,502,9,7,50000
9540,6,4,2022,72,P,388,10,8,30000
5665,4,4,2024,69,P,491,1,8,30000
8488,21,11,2023,45,P,733,16,1,30000
8633,16,5,2022,24,L,616,1,10,20000
1676,12,7,2024,40,P,60,10,14,40000
4232,31,8,2024,78,P,626,9,1,20000
476,24,12,2023,29,P,177,6,14,10000
961,4,5,2022,73,L,953,14,3,30000
1349,17,12,2022,33,L,754,16,2,10000
4862,29,2,2022,79,L,857,15,6,40000
1275,1,12,2023,80,L,517,7,4,30000
2460,4,12,2022,67,L,223,12,4,10000
645,5,4,2024,77,P,349,4,11,50000
482,30,4,2024,53,L,840,6,8,10000
4331,1,10,2023,70,L,117,2,1,30000
4294,16,6,2022,54,P,208,20,13,50000
1458,24,4,2024,79,L,42,2,8,20000
3022,27,12,2024,22,L,97,20,10,30000
6252,21,12,2022,59,L,140,6,5,10000
7938,9,7,2023,52,P,140,2,14,50000
4708,17,11,2022,28,P,434,16,4,50000
8334,28,7,2023,69,P,806,16,5,50000
5817,16,3,2022,25,P,910,2,10,40000
463,13,2,2023,73,P,723,10,2,40000
1833,21,4,2023,78,P,521,11,8,20000
517,1,1,2022,24,L,540,13,8,10000
1609,29,6,2024,36,L,269,5,5,50000
213,26,4,2022,80,L,952,17,9,10000
8216,4,2,2022,33,P,508,9,7,20000
7925,17,7,2023,77,L,822,4,3,10000
9173,17,4,2024,75,P,388,6,6,20000
2787,29,1,2024,37,P,625,1,12,50000
7018,17,6,2022,22,L,109,6,8,50000
820,14,9,2022,35,P,499,20,5,50000
1407,23,10,2022,76,P,531,7,7,10000
7693,30,8,2023,34,P,711,4,5,20000
8664,25,12,2022,60,P,538,19,9,30000
9471,20,2,2023,50,P,805,15,4,10000
9154,8,5,2024,52,L,794,14,5,40000
3500,18,8,2022,34,P,819,9,14,50000
594,23,1,2023,77,P,231,18,10,50000
2500,16,1,2022,65,L,687,8,5,40000
5815,25,5,2022,23,P,387,20,13,40000
5608,10,12,2022,27,P,604,18,12,10000
2010,6,10,2024,64,L,427,12,3,50000
1864,6,8,2022,72,P,365,6,1,20000
8764,10,6,2023,30,L,349,17,2,40000
315,4,2,2024,62,P,412,10,7,20000
999,7,8,2023,51,L,521,3,8,10000
5228,4,12,2023,54,P,942,12,5,20000
3143,27,3,2024,75,L,642,3,14,40000
6789,6,4,2024,40,P,30,1,7,30000
9493,3,8,2023,33,P,451,16,4,50000
9390,27,4,2022,39,P,166,9,13,10000
8989,28,8,2024,70,P,352,10,10,20000
6698,2,9,2024,38,L,716,11,4,20000
7993,3,7,2024,44,P,197,16,3,30000
3906,24,3,2024,51,L,558,2,8,10000
2632,24,12,2024,58,P,396,1,1,30000
8511,14,9,2023,74,P,164,19,10,10000
9400,13,5,2023,24,P,184,2,11,50000
6566,29,2,2024,52,L,430,20,1,10000
6834,6,11,2023,25,P,617,13,9,50000
2738,8,9,2023,72,P,787,6,7,50000
8182,12,9,2024,46,L,389,2,4,40000
4939,20,9,2022,31,L,756,9,11,20000
5072,26,5,2023,60,P,497,6,3,30000
6289,20,4,2022,39,P,91,2,10,30000
9994,23,6,2023,29,L,667,12,12,10000
4227,12,9,2023,66,P,491,13,2,50000
6216,16,2,2022,27,P,274,5,5,50000
5674,2,6,2024,49,P,528,20,1,40000
3403,6,1,2023,35,P,785,12,14,50000
6115,28,6,2024,44,P,232,12,14,10000
8569,11,8,2024,30,L,209,3,14,20000
7096,5,11,2022,65,L,352,11,4,50000
2033,12,7,2024,29,L,715,5,2,50000
4421,25,8,2023,38,L,233,5,12,10000
2327,10,5,2024,50,P,645,6,11,20000
9497,14,2,2022,66,P,965,8,5,50000
1257,22,12,2023,33,P,755,5,14,40000
8001,4,7,2023,43,P,503,19,14,40000
5749,27,3,2023,28,P,187,5,4,30000
1041,5,7,2023,69,L,109,15,1,20000
8600,5,7,2022,26,P,601,18,10,10000
760,12,11,2024,56,P,760,1,11,30000
1976,27,6,2023,21,L,826,19,9,40000
1422,22,1,2022,73,L,85,14,7,20000
3466,18,8,2024,32,L,292,2,6,50000
3613,28,11,2023,29,P,914,17,8,50000
907,29,5,2024,68,L,874,14,11,30000
6947,16,2,2024,60,P,252,20,3,40000
8919,3,1,2022,21,P,576,16,6,10000
5960,17,7,2023,52,L,463,15,5,30000
5880,9,1,2022,58,L,391,20,9,20000
6510,19,1,2022,72,P,822,20,12,40000
3591,22,1,2022,55,P,327,5,8,40000
9215,13,7,2023,64,L,30,9,1,10000
8836,29,8,2022,57,P,351,5,12,30000
1769,6,5,2022,43,L,56,16,3,50000
2337,26,1,2022,61,L,647,20,13,30000
4962,1,12,2024,64,P,688,3,11,20000
4842,30,1,2022,64,L,353,14,11,20000
5038,5,7,2023,61,P,394,16,13,10000
2362,13,1,2022,25,L,143,11,8,20000
5935,21,2,2022,54,L,742,13,2,40000
9787,17,12,2024,79,L,827,15,1,20000
4263,15,1,2024,42,P,323,19,12,40000
1045,26,1,2022,26,P,759,20,5,20000
7932,23,8,2024,36,P,121,10,7,10000
3670,11,10,2022,41,P,654,16,14,40000
3844,3,2,2023,65,L,42,15,13,20000
485,7,12,2024,57,L,554,2,12,30000
8907,12,8,2023,35,P,522,6,10,50000
3243,6,5,2022,22,P,645,4,2,30000
6566,21,1,2024,64,L,191,15,14,50000
7082,9,11,2023,44,P,934,15,6,50000
2087,1,12,2022,76,P,652,16,9,40000
1783,14,1,2022,71,L,336,13,10,20000
3610,26,3,2024,45,P,582,4,12,10000
4929,2,11,2024,38,P,868,5,8,30000
8645,5,2,2024,29,L,843,7,11,40000
7703,18,12,2022,36,P,152,2,6,40000
8957,3,9,2024,57,P,679,4,6,30000
755,4,3,2022,21,P,661,3,9,20000
7080,13,9,2023,50,P,561,12,4,20000
8970,30,1,2022,36,L,931,2,9,40000
3787,3,5,2024,39,L,317,17,8,30000
5733,19,8,2024,67,P,848,9,8,40000
3255,3,3,2022,35,P,577,12,10,30000
5948,6,3,2022,68,L,49,5,13,30000
130,18,4,2024,21,P,104,10,6,20000
5336,2,4,2022,23,L,834,6,9,30000
7886,13,4,2022,51,L,595,9,14,30000
7826,1,8,2024,30,L,259,14,12,40000
8870,4,9,2023,54,P,367,12,2,30000
7140,25,2,2023,59,P,988,12,5,10000
842,11,11,2022,72,P,392,8,12,40000
2597,19,4,2022,74,P,960,11,1,50000
8302,2,3,2024,46,P,138,16,4,20000
7847,23,3,2024,40,L,882,9,14,10000
8538,14,6,2022,43,P,405,5,13,30000
6805,29,2,2023,71,P,114,7,3,10000
6162,23,7,2023,52,P,709,17,14,10000
9156,5,6,2024,57,P,636,16,4,20000
3843,20,12,2022,51,P,250,9,9,30000
401,5,5,2022,37,L,140,3,14,50000
7182,7,2,2024,45,L,144,9,11,10000
7582,25,8,2023,77,P,150,2,1,10000
9525,28,12,2022,73,P,989,5,14,40000
8862,9,8,2022,27,P,813,6,3,10000
9673,5,3,2024,60,L,924,6,8,20000
8542,6,4,2024,49,P,878,7,14,10000
6960,14,12,2024,55,P,160,19,5,40000
8484,14,5,2023,51,L,178,1,10,20000
138,12,3,2022,32,P,801,6,14,20000
5942,4,4,2023,38,P,369,16,6,50000
8747,23,4,2024,71,P,393,3,14,40000
7419,3,12,2022,39,L,129,4,7,40000
472,1,2,2024,76,L,855,2,13,40000
5848,3,10,2024,76,L,474,7,5,10000
4035,15,7,2022,24,P,836,4,3,30000
3082,31,4,2023,28,L,830,17,2,10000
8071,3,12,2023,26,L,554,2,6,50000
2842,3,6,2024,39,L,916,9,3,50000
1650,13,12,2022,22,L,38,9,5,20000
9748,29,4,2022,39,P,139,13,4,10000
9871,28,5,2024,43,P,591,3,6,50000
7,25,10,2023,68,P,600,7,10,10000
57,15,12,2024,68,P,380,3,8,30000
4060,4,4,2022,42,P,250,19,12,40000
2098,22,5,2024,37,L,392,1,4,50000
8851,7,12,2022,22,L,654,15,11,20000
3344,27,10,2023,61,P,502,4,7,40000
3966,12,11,2022,26,P,912,11,8,50000
6870,18,2,2024,44,P,608,13,9,50000
9168,11,8,2022,65,P,358,16,6,40000
3299,10,12,2022,46,P,110,15,13,10000
1749,20,10,2023,61,P,168,1,8,10000
4145,11,6,2022,31,P,246,14,4,20000
357,10,11,2022,41,L,566,19,11,40000
3237,20,3,2023,39,L,429,11,14,20000
7908,28,11,2023,36,P,539,11,10,20000
8672,3,2,2022,67,L,152,10,11,30000
2900,20,1,2022,56,P,45,10,1,50000
6704,2,1,2023,57,L,447,2,7,50000
7319,1,8,2023,73,L,100,12,10,30000
2053,29,7,2023,63,L,211,14,12,50000
4453,15,1,2023,76,L,286,7,1,30000
4924,25,2,2022,39,P,317,18,8,10000
5076,24,8,2023,54,P,981,5,4,10000
3385,13,12,2022,65,P,999,15,6,10000
9386,2,5,2023,52,L,559,17,3,30000
7314,21,12,2023,47,P,526,13,5,20000
2958,17,11,2023,41,L,426,17,3,50000
1717,5,1,2024,47,P,537,10,2,40000
1141,22,2,2024,29,L,5,12,3,50000
2245,31,12,2024,55,L,857,6,11,20000
5356,16,2,2024,63,P,810,1,5,20000
6919,25,4,2024,53,P,952,20,5,30000
7168,11,8,2024,51,P,131,10,3,40000
76,14,6,2024,21,P,554,6,12,10000
5622,12,6,2024,52,L,12,20,10,20000
9150,16,11,2023,34,P,82,7,7,30000
2395,22,10,2023,76,P,683,14,14,10000
2979,11,6,2022,78,P,683,10,4,20000
265,4,7,2024,47,P,779,20,4,50000
7032,18,8,2024,41,P,290,2,14,20000
5190,27,6,2023,77,P,911,11,14,30000
4729,31,3,2024,62,L,44,19,6,10000
5083,15,7,2022,37,P,225,12,2,30000
8792,11,12,2024,44,L,430,2,1,10000
4657,22,10,2024,80,L,366,4,12,40000
8679,28,12,2022,73,L,942,11,7,50000
6033,26,12,2023,55,P,955,9,6,20000
4917,7,1,2024,76,L,625,20,3,10000
1237,10,12,2023,73,P,801,5,6,10000
5412,26,2,2024,35,L,688,16,3,40000
6771,25,12,2023,39,L,777,5,1,50000
5879,6,3,2022,40,P,585,1,11,10000
4968,31,8,2024,68,P,5,14,8,50000
3825,10,11,2024,23,P,438,14,4,30000
4853,23,12,2024,66,L,854,6,3,10000
228,15,8,2023,50,P,413,6,14,40000
8059,28,12,2024,75,P,21,13,3,10000
53,10,9,2024,76,P,611,11,7,10000
6742,11,1,2024,21,L,500,14,2,50000
567,30,2,2023,24,P,590,11,5,40000
4587,31,12,2023,78,L,877,14,11,50000
8428,14,3,2023,63,P,442,2,13,30000
1779,7,2,2024,68,L,459,8,4,50000
7307,7,12,2023,32,L,900,13,10,20000
9263,17,1,2024,29,P,700,1,13,20000
2057,15,9,2022,25,L,277,20,12,50000
6072,4,2,2023,32,L,647,8,4,30000
3595,10,7,2023,48,L,49,13,4,10000
7204,22,2,2023,52,P,219,4,6,30000
4296,30,12,2023,29,L,255,7,6,40000
3306,8,3,2024,45,L,637,10,12,40000
1524,16,1,2022,24,P,398,17,5,40000
5687,18,12,2024,27,P,837,9,14,40000
1988,16,10,2022,59,L,785,18,11,40000
6117,13,6,2024,27,P,79,12,2,40000
6560,15,1,2022,41,L,716,5,1,40000
1085,18,12,2024,31,P,232,20,14,20000
9995,8,7,2024,30,P,939,15,14,50000
9845,28,6,2022,79,L,254,16,14,50000
7419,23,2,2022,24,P,488,17,2,30000
8240,31,7,2022,43,P,158,12,11,20000
8538,15,8,2023,70,P,818,20,1,30000
7421,18,8,2024,77,L,20,16,13,40000
8366,7,8,2022,26,P,664,12,6,20000
363,28,11,2024,33,L,760,12,1,30000
8027,7,8,2024,39,L,360,20,9,40000
5548,23,10,2022,25,P,707,6,13,20000
3279,3,8,2023,62,L,120,4,13,50000
6027,13,8,2022,46,P,541,18,11,20000
1321,2,11,2022,45,P,502,12,3,40000
9034,6,8,2023,30,P,838,14,14,10000
8278,4,10,2024,62,L,191,5,2,10000
4018,22,3,2024,36,P,201,18,12,50000
39,1,8,2022,38,P,754,19,8,10000
3461,16,6,2022,24,P,287,4,7,30000
555,15,8,2023,52,L,469,20,10,20000
4033,8,10,2022,29,L,257,6,12,40000
3238,5,7,2023,31,L,224,3,12,10000
3537,7,10,2023,37,L,306,20,9,10000
5277,10,2,2022,32,L,919,17,13,20000
1040,17,6,2023,43,P,217,2,7,40000
3001,7,3,2022,28,L,19,2,12,20000
7562,22,1,2023,64,L,377,2,5,20000
1575,26,2,2023,39,L,905,7,7,40000
6348,25,2,2022,40,L,510,16,10,10000
4534,9,4,2022,29,P,168,4,9,20000
61,28,5,2023,78,P,300,9,8,30000
8585,11,4,2022,27,L,119,3,7,40000
2678,29,3,2024,34,P,737,4,9,50000
946,29,1,2023,33,L,897,17,5,20000
3529,25,5,2024,31,P,170,14,14,30000
3962,13,1,2024,23,L,109,12,11,30000
321,19,11,2024,46,P,892,13,12,50000
1340,10,1,2023,51,L,363,3,1,20000
4387,6,12,2022,46,P,540,20,11,10000
9542,24,12,2023,52,P,344,14,10,10000
5586,31,2,2022,34,P,987,19,2,40000
2250,16,3,2024,63,L,22,20,12,10000
553,1,2,2022,77,L,80,8,10,20000
7116,21,1,2024,23,L,799,4,13,40000
9876,3,3,2023,65,L,849,8,13,10000
8062,3,7,2024,80,P,550,2,3,10000
9631,15,2,2022,29,P,629,12,12,30000
9025,16,3,2024,36,L,126,14,2,20000
5285,31,2,2022,67,L,264,12,5,20000
4136,20,5,2022,60,L,245,1,11,20000
5271,26,2,2024,51,L,333,14,14,10000
7542,20,3,2022,34,P,836,14,2,10000
80,17,10,2023,32,L,480,10,3,40000
7987,10,7,2024,65,P,414,4,2,10000
3943,20,5,2023,25,P,180,16,6,40000
1009,18,8,2023,33,P,580,15,1,50000
8620,3,5,2023,73,L,582,19,10,10000
8114,25,10,2023,59,P,231,8,11,20000
4291,3,12,2024,52,L,535,19,7,20000
8721,18,7,2022,46,L,660,5,12,50000
4483,23,1,2024,76,L,778,19,9,50000
4398,23,7,2022,42,P,384,10,6,10000
6408,5,5,2023,66,P,594,6,14,10000
6418,10,9,2024,58,L,108,16,6,50000
8774,22,4,2023,57,L,395,3,14,20000
1749,25,7,2023,60,P,31,14,3,10000
6891,14,3,2022,44,P,192,7,11,40000
365,31,6,2022,51,P,416,18,14,30000
7970,7,8,2022,44,L,436,3,8,40000
921,28,9,2023,48,L,953,7,14,10000
3220,6,4,2023,79,P,522,9,10,10000
8750,19,10,2023,57,P,330,18,8,50000
8924,8,4,2022,43,P,104,10,14,40000
5024,31,8,2022,63,L,558,9,9,30000
1909,10,9,2024,55,P,247,4,13,40000
6172,6,1,2024,36,L,513,6,7,40000
378,17,12,2024,46,L,164,4,11,40000
7922,23,11,2023,49,L,430,16,2,40000
2479,13,4,2024,79,L,385,9,7,20000
4481,27,7,2024,59,P,283,14,8,30000
5683,1,4,2024,77,P,680,11,11,10000
5091,14,2,2024,69,L,761,5,1,40000
2781,13,9,2023,77,L,358,1,3,10000
9685,31,8,2024,66,L,243,14,14,20000
7694,5,9,2024,59,P,791,7,2,10000
7481,5,4,2023,70,L,36,4,4,10000
3575,3,11,2022,77,L,917,3,11,10000
5072,4,10,2022,46,P,117,20,8,40000
9278,16,10,2024,50,L,807,9,9,20000
9222,6,4,2023,46,P,407,7,6,30000
3621,29,7,2023,54,P,475,2,6,50000
6806,8,8,2023,55,P,78,17,7,40000
8854,15,1,2024,76,L,998,6,10,40000
614,9,5,2022,37,L,365,17,1,30000
5910,31,4,2022,69,L,640,7,14,10000
8659,30,7,2023,60,P,602,17,7,50000
638,5,1,2022,61,P,527,19,8,30000
2202,14,1,2023,52,L,842,19,8,40000
9637,26,7,2023,41,P,799,6,7,20000
4360,26,2,2022,35,L,946,18,2,10000
2381,17,2,2023,73,P,418,19,9,50000
9075,22,1,2024,59,P,555,19,11,30000
5488,18,12,2023,42,P,913,7,12,20000
5663,7,10,2024,38,P,183,8,1,40000
5174,17,10,2023,53,P,138,9,2,40000
1592,13,4,2024,44,P,729,19,7,40000
2048,11,11,2023,31,L,839,13,5,10000
4326,19,9,2024,56,P,887,14,5,50000
2009,17,12,2022,49,P,397,16,1,50000
2286,1,11,2023,42,L,848,4,12,30000
3339,18,6,2022,75,P,221,5,5,10000
3876,14,11,2024,67,L,815,5,2,30000
4937,17,2,2022,51,L,332,10,8,40000
6778,18,3,2024,64,L,694,18,11,40000
6526,9,11,2024,39,P,349,2,3,10000
297,7,12,2022,61,P,409,17,3,30000
8843,25,12,2022,77,L,449,15,12,40000
1000,13,8,2022,33,L,981,20,14,30000
5837,29,9,2023,55,L,395,7,8,30000
1563,8,5,2024,31,P,699,11,6,40000
1370,14,8,2022,38,P,196,3,10,20000
5862,4,1,2022,73,L,306,9,6,40000
2783,13,8,2023,62,L,326,6,1,10000
8658,21,12,2023,64,P,575,7,6,40000
5739,17,4,2022,62,P,201,18,2,40000
5011,20,6,2024,68,L,625,19,10,10000
5468,17,5,2022,27,L,34,16,14,50000
1085,24,4,2022,70,P,348,10,12,40000
2459,21,8,2024,34,L,450,13,11,20000
7949,30,7,2024,31,L,605,3,7,30000
2619,2,10,2023,50,L,15,1,8,30000
9439,11,7,2024,74,L,873,4,10,20000
5469,16,9,2023,74,L,760,16,1,10000
9005,5,11,2024,44,L,770,20,6,50000
114,27,11,2023,56,L,24,20,4,30000
3596,21,12,2022,36,L,213,4,13,40000
5775,5,6,2023,68,P,122,12,4,30000
4396,6,1,2024,47,L,447,18,10,40000
1529,10,9,2022,68,P,202,3,14,20000
4845,23,3,2022,74,P,562,19,10,50000
4429,4,1,2023,67,P,987,12,13,40000
4504,7,8,2022,68,P,293,3,4,10000
2497,20,4,2023,77,P,124,14,1,30000
214,13,10,2023,37,P,90,19,3,50000
9496,23,2,2024,54,P,340,2,2,40000
2567,6,3,2024,23,L,79,7,3,10000
9807,16,10,2024,57,P,370,10,1,40000
6082,18,8,2022,41,P,264,15,13,40000
6681,17,9,2024,60,L,286,3,2,10000
6110,16,5,2023,56,P,140,14,14,20000
8084,4,2,2022,78,P,64,20,1,50000
2194,12,3,2023,60,P,469,9,5,50000
8149,22,6,2022,22,P,416,16,4,30000
9594,8,1,2022,61,L,298,14,5,40000
8859,10,4,2023,57,L,285,16,6,40000
8706,24,5,2022,79,P,288,9,1,40000
7818,8,11,2023,52,L,5,11,12,30000
6386,4,7,2024,37,L,889,11,1,10000
6540,1,9,2022,26,L,130,6,8,50000
9507,7,9,2024,45,P,519,16,13,20000
6147,31,9,2024,76,P,575,15,11,20000
6127,21,11,2023,36,L,285,18,7,50000
1896,6,4,2023,66,P,749,6,6,40000
5489,24,2,2024,68,L,496,10,7,20000
3516,10,11,2024,72,P,57,17,8,50000
9641,14,10,2024,51,P,36,7,2,50000
2284,7,7,2023,53,L,733,8,9,30000
1677,16,10,2023,25,L,399,4,13,10000
2128,11,9,2024,66,L,532,8,1,40000
9192,30,9,2022,57,L,329,2,1,30000
6832,8,10,2024,78,P,957,8,3,40000
7635,25,12,2024,80,L,90,2,6,50000
8196,13,2,2022,32,P,420,2,1,20000
2112,12,2,2022,70,P,255,12,14,50000
3645,25,9,2022,76,L,538,11,8,40000
9172,9,8,2022,58,L,917,3,13,30000
1900,19,1,2022,67,L,129,9,14,30000
9021,7,7,2024,29,L,252,10,9,30000
6264,21,7,2023,75,P,648,17,1,20000
3843,15,3,2023,61,P,29,8,1,10000
4646,10,11,2023,23,P,873,9,12,10000
9817,1,11,2023,27,P,754,12,1,30000
7920,28,4,2023,37,P,796,7,7,20000
1616,18,2,2023,54,L,522,12,5,50000
3703,9,10,2023,26,P,69,2,7,30000
1038,14,11,2022,51,P,439,15,10,50000
9974,28,7,2022,54,P,680,13,11,20000
8133,5,7,2023,71,L,96,10,6,40000
1285,1,8,2023,67,L,644,9,4,50000
5433,18,12,2022,38,P,206,11,14,20000
5411,3,7,2024,27,P,275,18,12,50000
656,22,10,2022,43,L,553,19,9,10000
6547,14,1,2024,25,L,50,12,11,30000
5467,25,8,2022,69,L,842,14,12,10000
4389,4,12,2024,34,L,998,20,12,40000
7746,2,7,2023,31,P,364,20,3,40000
8989,3,8,2024,75,P,997,16,14,20000
7117,4,7,2024,76,L,557,10,5,30000
8826,30,6,2022,41,P,755,7,9,30000
5711,2,12,2022,33,L,326,7,7,30000
8506,13,3,2024,49,P,760,6,5,50000
9971,28,6,2024,60,P,623,7,1,10000
9512,12,6,2024,63,P,56,8,2,40000
5246,28,10,2022,69,L,979,2,8,20000
62,9,9,2022,77,L,721,5,4,40000
4211,3,1,2024,25,L,510,19,5,10000
2823,27,3,2024,32,L,863,4,12,10000
5793,9,4,2022,49,P,293,2,3,10000
8054,18,12,2022,60,P,431,3,14,20000
4788,11,9,2022,76,L,184,16,6,50000
5509,7,6,2024,63,P,653,11,10,40000
8181,6,3,2023,63,L,886,7,12,20000
9057,30,9,2022,77,L,109,7,4,20000
3143,21,1,2023,61,P,772,1,13,20000
9483,7,6,2023,46,L,802,5,9,30000
2181,4,5,2024,58,P,108,3,9,20000
9522,2,3,2022,47,P,802,9,1,10000
7441,30,3,2023,73,L,674,5,7,40000
2308,21,3,2022,28,L,493,1,11,30000
3906,11,6,2022,75,L,982,4,11,40000
6876,9,10,2022,62,P,954,2,10,20000
5800,4,6,2023,33,L,184,3,14,50000
4177,17,6,2024,76,P,553,3,11,50000
1780,5,9,2023,26,P,711,13,2,30000
3955,11,5,2022,38,P,435,14,8,40000
1028,18,3,2022,73,P,723,12,4,20000
5421,9,2,2024,66,P,709,5,6,30000
4825,1,8,2022,79,L,137,4,5,10000
8704,2,5,2024,68,P,248,4,8,50000
8689,17,6,2022,29,P,721,7,9,30000
7767,13,10,2022,50,P,477,11,6,20000
2135,8,6,2024,40,P,936,17,3,20000
5825,12,3,2024,29,L,996,1,12,30000
6739,3,5,2023,59,L,208,12,13,20000
5364,4,8,2023,34,P,900,12,12,50000
8086,2,5,2022,32,L,911,6,4,30000
6732,9,3,2023,47,L,287,16,11,30000
5922,31,9,2024,26,L,478,6,11,20000
6135,12,10,2024,51,P,466,10,8,20000
3256,9,12,2024,77,P,881,7,4,10000
7361,1,5,2023,62,L,487,16,5,10000
1499,11,2,2022,56,P,318,13,5,20000
8339,14,4,2022,65,L,381,13,9,20000
821,18,10,2023,38,L,339,9,9,10000
5069,25,10,2023,77,P,393,1,3,40000
9871,28,8,2022,41,L,145,19,6,10000
3681,14,9,2022,53,P,519,20,6,30000
6039,5,9,2022,79,L,964,16,10,10000
3682,30,8,2024,34,P,303,1,14,50000
7961,21,2,2024,47,L,923,7,1,10000
7642,23,3,2024,59,P,441,4,6,20000
7642,18,7,2024,69,P,432,16,3,30000
6596,6,5,2022,77,L,8,5,13,10000
396,7,6,2024,69,L,272,12,1,40000
4345,14,12,2022,77,P,634,16,6,20000
5551,25,12,2024,61,L,79,9,13,20000
4586,22,6,2022,61,P,936,20,1,40000
327,30,6,2023,80,P,271,13,6,40000
6357,29,9,2024,28,L,910,12,10,20000
2812,19,10,2024,69,P,744,8,9,30000
5391,3,2,2022,23,P,577,14,6,40000
5326,3,4,2024,66,L,835,7,5,50000
2478,4,12,2024,27,P,599,14,11,10000
8366,20,3,2022,79,L,76,9,4,50000
3559,9,11,2023,27,L,467,7,6,40000
1174,2,11,2023,55,P,861,18,9,20000
583,25,10,2024,51,L,699,3,4,20000
648,18,6,2023,53,P,836,10,9,20000
3117,6,4,2022,60,L,488,2,14,20000
4859,13,11,2023,40,L,613,10,9,50000
373,12,3,2022,48,P,181,13,1,50000
3780,9,12,2023,56,P,621,9,12,10000
8273,5,8,2024,46,P,174,2,10,30000
4712,5,8,2022,80,P,82,7,8,20000
6833,26,10,2023,37,L,75,20,13,10000
6932,30,12,2022,52,L,663,1,5,40000
988,13,9,2024,56,P,421,14,14,50000
8026,8,5,2022,41,P,837,6,6,30000
7679,13,8,2023,72,L,755,14,10,20000
6826,20,6,2023,21,L,856,12,11,40000
8977,21,11,2022,64,L,482,2,1,20000
3330,3,2,2023,50,L,227,16,14,10000
535,31,7,2022,78,L,349,12,2,30000
3129,22,9,2023,32,P,885,12,10,10000
4167,15,10,2024,56,L,238,3,9,30000
5051,9,11,2024,47,L,697,15,12,30000
1646,19,8,2024,38,L,802,18,13,30000
6252,22,4,2024,35,L,76,15,12,10000
4911,12,5,2024,58,P,740,20,7,20000
2415,16,7,2023,21,L,575,3,3,10000
1968,28,7,2023,38,L,612,1,14,30000
3858,22,5,2024,65,L,331,17,10,50000
7286,4,8,2024,42,L,819,3,7,30000
7603,12,4,2022,35,P,303,6,13,50000
